tweet_id,author_id,username,created_at,text,like_count,retweet_count,reply_count,quote_count,followers_count,verified,hashtags,mentions,is_retweet
1957499171574886565,1950171393292632067,RicardoKau82745,2025-08-18 17:45:45+00:00,"RT @n194at: Indian Airlines
Airbus A300B4-203 VT-EHC
DMK/VTBD Bangkok Don Mueang Intl Airport 
Late 1990s
Photo credit Andrew Hunt 
#AvGeek…",0,2,0,0,27,False,['AvGeek'],['n194at'],True
1957498861897019487,1631307732182597634,Horton_A7,2025-08-18 17:44:31+00:00,"RT @Horton_A7: #MEME $MEME LONG TRADE

ENTRY: 0.00207

TARGET: 0.00235

STOPLOSS: 0.002015

$BTC $ETH $PEPE $XRP #AUDIO  $SOL $SOLALA $TRUM…",0,1,0,0,19832,False,"['MEME', 'AUDIO']",['Horton_A7'],True
1957498837666320700,1631307732182597634,Horton_A7,2025-08-18 17:44:26+00:00,"#MEME $MEME LONG TRADE

ENTRY: 0.00207

TARGET: 0.00235

STOPLOSS: 0.002015

$BTC $ETH $PEPE $XRP #AUDIO  $SOL $SOLALA $TRUMP $BABY $AUDIO $CRYPTO $BNB $USDT $USD $BULL $PARTI $TRX $LTC $LINK $OM $KAITO $DOGE #Australia #Turkey #UnitedStates #unitedkingdom #Singapore #Estonia https://t.co/y1fQfTkCt6",1,1,0,0,19832,False,"['MEME', 'AUDIO', 'Australia', 'Turkey', 'UnitedStates', 'unitedkingdom', 'Singapore', 'Estonia']",[],False
1957496097062195522,242381218,legit_claudiaa,2025-08-18 17:33:32+00:00,"Stay tuned for wonderful testimony coming from my investor

#success #people #LosAngelesCL #Singapore #india #Indonesia #Brazil #egypt #Tunisia #southafrica #colton #spain  #Netherlandsunite #CryptoInvestments #TradingView #Bahrain  @gurudesolar  @rwl0012 #Kansas #Kentucky https://t.co/UO1gMnqTMi",3,0,0,0,6397,False,"['success', 'people', 'LosAngelesCL', 'Singapore', 'india', 'Indonesia', 'Brazil', 'egypt', 'Tunisia', 'southafrica', 'colton', 'spain', 'Netherlandsunite', 'CryptoInvestments', 'TradingView', 'Bahrain', 'Kansas', 'Kentucky']","['gurudesolar', 'rwl0012']",False
1957495345380040753,585566511,dilsewithjimmy,2025-08-18 17:30:33+00:00,Gooood Night..Sleep Well &amp; Have a Fantabulous  Tuesday ahead..Be Safe &amp; Take Care..Stay Happy &amp; Healthy..God Bless #world  #india #calcutta #kolkata #mumbai #delhi #bangalore #chennai #pune #usa #london #dubai #singapore #thailand #australia  #happy #healthy #care #love #friends https://t.co/tnestRqvh2,0,0,0,0,581,False,"['world', 'india', 'calcutta', 'kolkata', 'mumbai', 'delhi', 'bangalore', 'chennai', 'pune', 'usa', 'london', 'dubai', 'singapore', 'thailand', 'australia', 'happy', 'healthy', 'care', 'love', 'friends']",[],False
1957495269534343280,48639786,jimmy_tangree,2025-08-18 17:30:15+00:00,Gooood Night..Sleep Well &amp; Have a Fantabulous  Tuesday ahead..Be Safe &amp; Take Care..Stay Happy &amp; Healthy..God Bless #world  #india #calcutta #kolkata #mumbai #delhi #bangalore #chennai #pune #usa #london #dubai #singapore #thailand #australia  #happy #healthy #care #love #friends https://t.co/BCOEpcMqSf,0,0,0,0,2268,False,"['world', 'india', 'calcutta', 'kolkata', 'mumbai', 'delhi', 'bangalore', 'chennai', 'pune', 'usa', 'london', 'dubai', 'singapore', 'thailand', 'australia', 'happy', 'healthy', 'care', 'love', 'friends']",[],False
1957494363967324474,1819370023737348103,SabirSh58935498,2025-08-18 17:26:39+00:00,"🚨 JUST IN:

🇸🇬 Volkswagen Group Singapore (VGS) now accepts crypto payments for cars &amp; services! 🏎️💨

Customers can pay with $BTC, $ETH, $USDT &amp; $USDC (daily cap: SGD 4,500). 🔥

#Bitcoin #Ethereum #USDT #USDC #CryptoAdoption #Singapore https://t.co/A5tnrGcSnM",0,0,0,0,321,False,"['Bitcoin', 'Ethereum', 'USDT', 'USDC', 'CryptoAdoption', 'Singapore']",[],False
1957493943764979769,1392360727,DanielPradofx0,2025-08-18 17:24:59+00:00,"RT @DanielPradofx0: #ASR🤩🤩 went exactly as analyzed 🤩

Profit: +702.22% 🔥🔥🔥🔥
#Crypto,#Btc,#Eth,#NFT,#Web3,#Blockchain,#DeFi,#singapore,#tur…",0,1,0,0,204,False,"['ASR', 'Crypto', 'Btc', 'Eth', 'NFT', 'Web3', 'Blockchain', 'DeFi', 'singapore']",['DanielPradofx0'],True
1957493652860858610,1095758801242710016,miguel_69696969,2025-08-18 17:23:49+00:00,"RT @asianjockcock: So hard to find privacy in army but when can finally release feels fucking good ah

#sgboy #ocs #army #ns #singapore #sg…",0,976,0,0,63,False,"['sgboy', 'ocs', 'army', 'ns', 'singapore', 'sg']",['asianjockcock'],True
1957493482387341476,1392360727,DanielPradofx0,2025-08-18 17:23:09+00:00,"RT @DanielPradofx0: Binance Futures
#ASR/USDT All take-profit targets 😎
Profit: 719.5451% 📈
Period: 17 Hours 19 Minutes ⏰
#Crypto,#Btc,#Eth…",0,1,0,0,204,False,"['ASR', 'Crypto', 'Btc', 'Eth']",['DanielPradofx0'],True
1957493329689522482,1392360727,DanielPradofx0,2025-08-18 17:22:32+00:00,"RT @DanielPradofx0: New signal 📈

Coin:#ASR

Signal type:Short

Entry: 4.532

Take profits Targets 
1) 4.400
2) 4.200
3) 4.100
4) 4.000
5)…",0,1,0,0,204,False,['ASR'],['DanielPradofx0'],True
1957493285901009090,1392360727,DanielPradofx0,2025-08-18 17:22:22+00:00,"New signal 📈

Coin:#ASR

Signal type:Short

Entry: 4.532

Take profits Targets 
1) 4.400
2) 4.200
3) 4.100
4) 4.000
5) 3.880

🔰Leverage:50X

🚨Stop loss: 4.700
#Crypto,#Btc,#Eth,#NFT,#Web3,#Blockchain,#DeFi,#singapore,#turkey,#india,#china,#saudiarabia
To join vip click below",1,1,1,0,204,False,"['ASR', 'Crypto', 'Btc', 'Eth', 'NFT', 'Web3', 'Blockchain', 'DeFi', 'singapore', 'turkey', 'india', 'china', 'saudiarabia']",[],False
1957492928206778509,1927746084606218240,Ramkuma4228639,2025-08-18 17:20:57+00:00,RT @dharshanacam: VC available.. 💋💋💋Sexy hot shows available.. #chennai #bangalore #singapore #malaysia #NRI #nrigirls #genuinecam #genuine…,0,10,0,0,6,False,"['chennai', 'bangalore', 'singapore', 'malaysia', 'NRI', 'nrigirls', 'genuinecam']",['dharshanacam'],True
1957492131800707558,1640044926,sephimake,2025-08-18 17:17:47+00:00,"RT @sephimake: My new eBook is now published: https://t.co/OBN745vUHe 

#Singapore #meditation #grace #awareness #happiness #freedom #Jesus…",0,1,0,0,8,False,"['Singapore', 'meditation', 'grace', 'awareness', 'happiness', 'freedom', 'Jesus']",['sephimake'],True
1957492117485625413,1640044926,sephimake,2025-08-18 17:17:43+00:00,RT @sephimake: It is my joy to inform you that my new book  The Christ-Awakened Life: Meditation beyond Boundaries is officially released i…,0,1,0,0,8,False,[],['sephimake'],True
1957492051899043865,14758527,LennyLLM,2025-08-18 17:17:28+00:00,RT @IntegralAnswers: Singapore: 73 dengue cases last week; 9 active clusters. Keep the mozzie checks going—source reduction still wins. #De…,0,1,0,0,2125,False,[],['IntegralAnswers'],True
1957491520413790684,347781439,IntegralAnswers,2025-08-18 17:15:21+00:00,Singapore: 73 dengue cases last week; 9 active clusters. Keep the mozzie checks going—source reduction still wins. #Dengue #Singapore #VectorControl https://t.co/zabOSEWBe4,3,1,0,0,7486,False,"['Dengue', 'Singapore', 'VectorControl']",[],False
1957488920767394177,1837650746340229120,Joseph_Mga,2025-08-18 17:05:01+00:00,"#Unusual:  Volkswagen Group Singapore (VGS) partners with FOMO Pay to enable digital currency payments for vehicles &amp; services. Customers can now pay with Bitcoin (BTC), Ethereum (ETH), USDT, USDC, and more! #Volkswagen #CryptoPayments #Singapore",0,0,0,0,87,False,"['Unusual', 'Volkswagen', 'CryptoPayments', 'Singapore']",[],False
1957488355547181368,1203137993369800706,ARGKRPT,2025-08-18 17:02:46+00:00,RT @chongchong_kung: Masculine 📸 photo by @glas_haf_ful_sib #singapore https://t.co/mlUdd7INKC,0,9,0,0,67,False,['singapore'],['chongchong_kung'],True
1957485968337895844,1903579984570011648,Daniel_br00k,2025-08-18 16:53:17+00:00,"Binance Futures
#XNY
$BTC $ETH $PEPE $XRP #AUDIO  $SOL $SOLALA $TRUMP $BABY $AUDIO $CRYPTO $BNB $USDT $USD $BULL $PARTI $TRX $LTC $LINK $OM $KAITO $DOGE #Australia #Turkey #UnitedStates #unitedkingdom #Singapore #Estonia #Slovenia
https://t.co/vUtI5CCWBL",0,0,0,0,1816,False,"['XNY', 'AUDIO', 'Australia', 'Turkey', 'UnitedStates', 'unitedkingdom', 'Singapore', 'Estonia', 'Slovenia']",[],False
1957485783084089575,1903579984570011648,Daniel_br00k,2025-08-18 16:52:33+00:00,"Binance Futures
#XNY
$BTC $ETH $PEPE $XRP #AUDIO  $SOL $SOLALA $TRUMP $BABY $AUDIO $CRYPTO $BNB $USDT $USD $BULL $PARTI $TRX $LTC $LINK $OM $KAITO $DOGE #Australia #Turkey #UnitedStates #unitedkingdom #Singapore #Estonia #Slovenia
https://t.co/vUtI5CDurj",0,0,0,0,1816,False,"['XNY', 'AUDIO', 'Australia', 'Turkey', 'UnitedStates', 'unitedkingdom', 'Singapore', 'Estonia', 'Slovenia']",[],False
1957485627185692679,1903579984570011648,Daniel_br00k,2025-08-18 16:51:56+00:00,"Binance Futures
#XNY 
$BTC $ETH $PEPE $XRP #AUDIO  $SOL $SOLALA $TRUMP $BABY $AUDIO $CRYPTO $BNB $USDT $USD $BULL $PARTI $TRX $LTC $LINK $OM $KAITO $DOGE #Australia #Turkey #UnitedStates #unitedkingdom #Singapore #Estonia #Slovenia
https://t.co/vUtI5CCWBL",0,0,0,0,1816,False,"['XNY', 'AUDIO', 'Australia', 'Turkey', 'UnitedStates', 'unitedkingdom', 'Singapore', 'Estonia', 'Slovenia']",[],False
1957484933498183877,1457678440233148420,CryptoNewsX_,2025-08-18 16:49:11+00:00,"📢 𝗔𝗡𝗡𝗢𝗨𝗡𝗖𝗘𝗠𝗘𝗡𝗧: 🇸🇬 🚗 Volkswagen Singapore partners with FOMO Pay to accept 💰 crypto payments for vehicles and services.

#Volkswagen #FOMOPay #CryptoPayments #Singapore",0,0,0,0,4073,False,"['Volkswagen', 'FOMOPay', 'CryptoPayments', 'Singapore']",[],False
1957483709420171512,383109642,AFCryptoX,2025-08-18 16:44:19+00:00,🇸🇬 Volkswagen #Singapore partners with FOMO Pay to enable #crypto payments for cars and services.,6,0,1,0,1144212,False,"['Singapore', 'crypto']",[],False
1957483358029836353,1913261352552198144,TldBtc,2025-08-18 16:42:55+00:00,"RT @domainables: The advent of LLM is so obvious in our hand-reg's this year (These things are smarter than we are, no? 😆

#hongkong #singa…",0,8,0,0,85,False,['hongkong'],['domainables'],True
1957482973777002733,1392360727,DanielPradofx0,2025-08-18 16:41:23+00:00,"RT @DanielPradofx0: #BONK $BONK LONG TRADE

ENTRY: 0.0224 - 0.02218

TARGET: 0.0238

STOPLOSS: 0.02188

$BTC $ETH $PEPE $XRP #AUDIO  $SOL $…",0,1,0,0,204,False,"['BONK', 'AUDIO']",['DanielPradofx0'],True
1957482954034233557,1392360727,DanielPradofx0,2025-08-18 16:41:19+00:00,"#BONK $BONK LONG TRADE

ENTRY: 0.0224 - 0.02218

TARGET: 0.0238

STOPLOSS: 0.02188

$BTC $ETH $PEPE $XRP #AUDIO  $SOL $SOLALA $TRUMP $BABY $AUDIO $CRYPTO $BNB $USDT $USD $BULL $PARTI $TRX $LTC $LINK $OM $KAITO $DOGE #Australia #Turkey #UnitedStates #unitedkingdom #Singapore https://t.co/fj01bQYFap",1,1,0,0,204,False,"['BONK', 'AUDIO', 'Australia', 'Turkey', 'UnitedStates', 'unitedkingdom', 'Singapore']",[],False
1957481070150189218,1515588754266030083,xmen73671238,2025-08-18 16:33:50+00:00,"MHshuttle Fly Between Singapore and Kuala Lumpur easily with Malaysia Airlines and Firefly.(MY)             
#MalaysiaAirlinesMy #FireflyMy #MHshuttle #KL #Singapore #InvolveAsia #JULY 
&gt;&lt;&gt;&lt;&gt;&lt;&gt;&lt;&gt;&lt; 
🔗https://t.co/pPTJsC0PdU""&gt;&lt;img  src=""https://t.co/weOwrg7j2z……""&gt;&lt;/a&gt; https://t.co/hmTkDC1h76",0,0,0,0,154,False,"['MalaysiaAirlinesMy', 'FireflyMy', 'MHshuttle', 'KL', 'Singapore', 'InvolveAsia', 'JULY']",[],False
1957480885449904382,1515588754266030083,xmen73671238,2025-08-18 16:33:05+00:00,"[Disney Cruise Line] 
Disney Adventure |////
3/4/5 Night Voyages | ////
Departing from Singapore
Booking confirmed within 3 working day(s)
🔗https://t.co/NpUAVcgicm
SAILING FROM SINGAPORE IN 2025 &lt;&lt;
#DisneyCruise #InvolveAsia #Singapore #AUG https://t.co/PmR8rEnnI2",0,0,0,0,154,False,"['DisneyCruise', 'InvolveAsia', 'Singapore', 'AUG']",[],False
1957479769341309013,816357911202934785,Celoplane,2025-08-18 16:28:39+00:00,"Singapore : highest cost of owning cars. Import value of Firefly ~ S$ 25 K. Add import taxes, misc : ~ $30 K. Add COE (cert to drive car) : $102 K. Total purchase cost : ~ SGD157 K or USD 122,000 (not counting dealership margin)  $nio #firefly #singapore https://t.co/UIV7rH9Nbc",0,0,0,0,133,False,"['firefly', 'singapore']",[],False
